symbol,name,price,Volume,turnover,blue_daily,blue_days,latest_day_blue_value,blue_weekly,blue_weeks,latest_week_blue_value,has_day_blue,has_week_blue,has_day_week_blue,day_heima_count,week_heima_count,day_juedi_count,week_juedi_count,has_day_heima,has_week_heima,latest_cci_daily,latest_cci_weekly
603883.SH,老百姓,15.24,68860.6,104.9435544,84.87650190801374,0,0.0,187.8671313481619,3,187.8671313481619,False,True,False,1,0,1,1,True,True,-187.01716738197382,-175.12605042016787
603918.SH,金桥信息,15.2,67732.03,102.9526856,132.91796719291415,2,132.91796719291415,200.0,2,200.0,False,True,False,0,0,0,1,False,True,-94.27682737169512,-188.67393368031733
603887.SH,城地香江,14.15,129278.37,182.92889355,0.0,0,0.0,0.0,2,200.0,False,True,False,0,0,1,1,True,True,-192.74261603375504,-83.63114647189265
603985.SH,恒润股份,14.55,80430.17,117.02589735000001,0.0,0,0.0,0.0,2,200.00000000000003,False,True,False,0,0,0,1,False,True,109.74260795575435,-103.28320604676794
605055.SH,迎丰股份,9.67,220299.5,213.0296165,0.0,3,200.00000000000003,0.0,0,0.0,True,False,False,0,0,0,0,False,False,177.01149425287355,-2.9324665944384543
605318.SH,法狮龙,52.25,49899.0,260.722275,186.6033219734606,3,186.6033219734606,0.0,0,0.0,True,False,False,0,0,0,0,False,False,11.956354694944569,6.851592521109457
605377.SH,华旺科技,7.92,147116.84,116.51653728,0.0,5,114.88499924277565,154.21439478997127,3,154.21439478997127,True,True,True,1,0,1,1,True,True,-85.40977581771442,-206.14936247723134
605368.SH,蓝天燃气,7.8,175948.7,137.23998600000002,6.007025731218392,0,0.0,111.47136835688879,3,111.47136835688879,False,True,False,0,0,1,1,True,True,-189.86526069127112,-353.93503088477064
688036.SH,传音控股,69.15,147003.51,1016.52927165,0.0,0,0.0,0.0,2,163.76519128926424,False,True,False,0,0,0,1,False,True,38.68463487675632,-69.25676342000592
688050.SH,爱博医疗,61.07,17191.92,104.99105543999998,0.0,0,0.0,185.72356214689177,2,185.72356214689177,False,True,False,0,0,1,0,True,False,89.02640264026314,-94.30364155400027
688114.SH,华大智造,63.52,39133.77,248.57770704,0.0,0,0.0,200.0,2,200.0,False,True,False,0,1,1,0,True,True,128.54581115158302,-82.81274574565127
688301.SH,奕瑞科技,98.53,11534.05,113.64499464999999,0.0,3,200.0,0.0,0,0.0,True,False,False,0,0,0,1,False,True,-64.64608900458636,-123.44098878707634
688363.SH,华熙生物,43.32,72780.55,315.2853426,146.57981705426585,2,146.57981705426585,200.0,3,200.0,False,True,False,0,0,1,1,True,True,-153.2959394026551,-161.54873346141784
688522.SH,纳睿雷达,38.43,35239.39,135.42497577,0.0,0,0.0,0.0,2,175.10304989225236,False,True,False,0,0,0,0,False,False,-70.62726588685885,-56.517565126836736
688575.SH,亚辉龙,14.1,74258.21,104.70407610000001,0.0,4,121.57482407576661,200.0,1,200.0,True,False,False,0,0,0,1,False,True,-116.25615763546729,-125.20997375328098
688596.SH,正帆科技,29.1,48389.3,140.81286300000002,0.0,0,0.0,0.0,3,137.24296711907465,False,True,False,0,1,0,0,False,True,49.4102874568376,-81.46370903074956
688608.SH,恒玄科技,219.52,32601.49,715.66790848,0.0,0,0.0,0.0,2,192.88899282116247,False,True,False,0,0,0,1,False,True,-110.7253775792384,-75.68643002159031
688617.SH,惠泰医疗,240.35,14386.73,345.78505555,0.0,0,0.0,104.48643574939284,2,104.48643574939284,False,True,False,0,0,1,1,True,True,-0.3290156856323984,-126.52259202572377
688631.SH,莱斯信息,64.8,15512.77,100.5227496,0.0,0,0.0,0.0,2,200.0,False,True,False,0,1,0,1,False,True,-60.21676278703658,-103.10451684080739
920273.BJ,一致魔芋,35.1,37914.8,133.08094800000003,0.0,0,0.0,0.0,2,167.27987380027625,False,True,False,0,0,0,1,False,True,99.9139212770947,-82.9960214495763
920508.BJ,殷图网联,25.35,52660.24,133.4937084,0.0,0,0.0,0.0,3,167.7964867836211,False,True,False,0,1,0,1,False,True,345.2552482763958,-51.19608113520998
920489.BJ,佳先股份,20.09,100964.74,202.83816266,0.0,0,0.0,194.84686716188926,3,194.84686716188926,False,True,False,0,0,0,0,False,False,152.78543849972417,-85.1074892869308
920576.BJ,天力复合,69.1,151540.84,1047.1472044,0.0,0,0.0,0.0,2,129.063131457287,False,True,False,0,1,0,0,False,True,247.2722284574136,465.1360329674958
920639.BJ,晨光电缆,8.74,136547.55,119.34255869999998,0.0,1,115.86502281237502,200.0,3,200.0,False,True,False,0,0,1,0,True,False,220.67758867504318,-19.776024433698012
920689.BJ,克莱特,33.0,40900.64,134.97211199999998,0.0,0,0.0,0.0,2,199.99999999999997,False,True,False,0,0,0,1,False,True,175.17187193085834,-73.75450428113304
920786.BJ,骑士乳业,10.32,315736.09,325.83964488000004,0.0,0,0.0,0.0,2,200.0,False,True,False,0,0,0,1,False,True,321.9103889709497,11.996449542537166
920982.BJ,锦波生物,262.99,18943.31,498.19010969000004,0.0,0,0.0,0.0,3,200.0,False,True,False,0,1,0,1,False,True,173.8955386289449,-2.265925524330284
