symbol,price,Volume,turnover,blue_daily,max_blue_daily,blue_days,blue_weekly,max_blue_weekly,blue_weeks,lired_daily,lired_days,lired_weekly,lired_weeks,company_name
BAR,33.82,306851.0,1037.770082,0.0,0.0,0,0.0,0.0,0,-186.45881399537438,1,-205.100921174684,5,GraniteShares Gold Shares
SVIX,11.22,4290024.0,4813.406928,0.0,0.0,0,0.0,294.89300821023414,2,0.0,0,0.0,0,-1x Short VIX Futures ETF
WRD,8.725,659560.0,575.4661,0.0,273.9320482338277,3,0.0,350.0,3,0.0,0,0.0,0,WeRide Inc. American Depositary Shares
JHX,22.24,321479.0,714.969296,0.0,0.0,0,0.0,176.57045990388872,3,0.0,0,0.0,0,JAMES HARDIE INDUSTRIES plc.
IVOL,19.86,197258.0,391.754388,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,2,Quadratic Interest Rate Volatility and Inflation Hedge ETF
WPP,35.92,131101.0,470.914792,0.0,0.0,0,0.0,225.4608996048134,3,0.0,0,0.0,0,WPP PLC
YELP,32.91,179188.0,589.7077079999999,0.0,227.01943584676525,1,0.0,189.97799172886596,2,0.0,0,0.0,0,YELP INC.
ITM,44.55,163547.0,728.6018849999999,0.0,0.0,0,0.0,174.01937990607513,2,0.0,0,0.0,0,VanEck Intermediate Muni ETF
FORM,24.965,373421.0,932.2455265000001,0.0,0.0,0,0.0,280.26969257350487,2,0.0,0,0.0,0,FormFactor Inc.
RLJ,6.865,567194.0,389.37868100000003,0.0,0.0,0,0.0,156.16760280900039,3,0.0,0,0.0,0,RLJ Lodging Trust
COR,284.935,381921.0,10882.2660135,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,2,Yahoo Finance
MSFL,16.48,91028.0,150.014144,0.0,0.0,0,0.0,312.85343910094315,2,0.0,0,0.0,0,GraniteShares 2x Long MSFT Daily ETF
CEF,30.075,787606.0,2368.725045,0.0,0.0,0,0.0,0.0,0,-259.9445415451232,2,-350.0,5,Sprott Physical Gold and Silver Trust
NAVI,11.21,107067.0,120.022107,0.0,0.0,0,0.0,219.84603915886828,2,0.0,0,0.0,0,Navient Corporation
SVOL,15.17,260897.0,395.78074899999996,0.0,0.0,0,0.0,200.14644902591823,2,0.0,0,0.0,0,Simplify Volatility Premium ETF
MTG,23.9,446360.0,1066.8004,0.0,0.0,0,0.0,190.53426858061263,2,0.0,0,0.0,0,MGIC Investment Corp.
SPHD,47.08,192612.0,906.8172959999999,0.0,0.0,0,0.0,264.65689730916716,2,0.0,0,0.0,0,Invesco S&P 500 High Dividend Low Volatility ETF
MRNY,2.5609,615702.0,157.67512518,0.0,0.0,0,0.0,241.54843483642557,2,0.0,0,0.0,0,YieldMax MRNA Option Income Strategy ETF
ME,0.6063,29751445.0,1803.8301103499998,0.0,244.43731637778458,3,230.27276282278248,234.66821054068762,4,0.0,0,0.0,0,23andMe Holding Co. Class A Common Stock
CRGX,4.665,1415156.0,660.1702740000001,0.0,0.0,0,0.0,0.0,0,-273.3243293025729,5,0.0,0,"CARGO Therapeutics, Inc. Common Stock"
HGER,24.27,102188.0,248.01027599999998,0.0,0.0,0,0.0,0.0,0,-235.92875043712908,1,-240.25921980516645,3,Harbor Commodity All-Weather Strategy ETF
SCCO,88.39,311101.0,2749.821739,0.0,0.0,0,0.0,284.28590246763673,2,0.0,0,0.0,0,Southern Copper Corporation
PRFZ,35.1,5774009.0,20266.77159,0.0,0.0,0,0.0,220.33907660024227,2,0.0,0,0.0,0,Invesco FTSE RAFI US 1500 Small-Mid ETF
JMUB,48.9756,160524.0,786.17592144,0.0,0.0,0,0.0,210.9482975754877,3,0.0,0,0.0,0,JPMorgan Municipal ETF
ESGR,334.115,31512.0,1052.863188,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,3,Enstar Group
PRO,15.9019,89063.0,141.62709197,0.0,0.0,0,0.0,174.97425594061326,2,0.0,0,0.0,0,"Pros Holdings, Inc."
FXN,14.115,82721.0,116.76069150000001,0.0,0.0,0,0.0,184.08664628150424,2,0.0,0,0.0,0,First Trust Energy AlphaDEX Fund
NVRI,6.05,214835.0,129.975175,0.0,0.0,0,0.0,293.0813924437004,2,0.0,0,0.0,0,Enviri Corporation
VEA,51.4951,7199083.0,37071.74989933,0.0,0.0,0,0.0,206.30073694351574,2,0.0,0,0.0,0,Vanguard FTSE Developed Markets ETF
NVDU,40.695,669477.0,2724.4366515,0.0,0.0,0,0.0,275.00850168077113,2,0.0,0,0.0,0,Direxion Shares ETF Trust Direxion Daily NVDA Bull 2X Shares
NVT,49.71,443272.0,2203.5051120000003,0.0,0.0,0,0.0,277.2360028065859,2,0.0,0,0.0,0,nVent Electric plc Ordinary Shares
NDSN,180.87,65213.0,1179.507531,0.0,0.0,0,0.0,184.5100123140181,2,0.0,0,0.0,0,Nordson Corporation
TRN,24.441,141300.0,345.35132999999996,0.0,0.0,0,0.0,171.1250098637962,2,0.0,0,0.0,0,"Trinity Industries, Inc."
MXL,10.205,618438.0,631.115979,0.0,0.0,0,0.0,229.2689977688821,2,0.0,0,0.0,0,"MaxLinear, Inc. Common Stock"
HIVE,1.625,5840408.0,949.0663,0.0,0.0,0,0.0,260.3631440608477,3,0.0,0,0.0,0,HIVE Digital Technologies Ltd. Common Shares
LSTR,135.6,64262.0,871.3927199999999,0.0,0.0,0,0.0,224.93825854316106,2,0.0,0,0.0,0,Landstar System Inc
AHCO,7.52,661627.0,497.543504,0.0,352.1869818090448,5,0.0,237.5694166011151,2,0.0,0,0.0,0,AdaptHealth Corp. Common Stock
RXRX,5.545,4877875.0,2704.7816875,0.0,0.0,0,0.0,350.0,3,0.0,0,0.0,0,"Recursion Pharmaceuticals, Inc. Class A Common Stock"
BCC,91.75,38541.0,353.613675,0.0,0.0,0,0.0,239.734955830037,3,0.0,0,0.0,0,Boise Cascade Company
AVDL,8.02,154734.0,124.096668,0.0,0.0,0,0.0,242.28324350622546,2,0.0,0,0.0,0,Avadel Pharmaceuticals plc Ordinary Share
WEN,12.54,1187453.0,1489.0660619999999,0.0,0.0,0,0.0,350.0,2,0.0,0,0.0,0,The Wendy's Company
MOHO,0.0999,55110503.0,550.55392497,0.0,247.3912254284828,3,232.07938525082542,232.07938525082542,1,0.0,0,0.0,0,MOHO Stock
RRR,40.34,141452.0,570.617368,0.0,0.0,0,0.0,258.08566706294,2,0.0,0,0.0,0,"Red Rock Resorts, Inc. Class A Common Stock"
DX,11.645,1208317.0,1407.0851465,0.0,0.0,0,0.0,225.13268886533265,2,0.0,0,0.0,0,"Dynex Capital, Inc."
CCCS,8.48,2001874.0,1697.589152,0.0,0.0,0,0.0,279.7979065525086,2,0.0,0,0.0,0,CCC Intelligent Solutions Holdings Inc. Common Stock
WU,9.875,2467445.0,2436.6019375,0.0,0.0,0,0.0,350.0,2,0.0,0,0.0,0,The Western Union Company
ULTY,5.63,651599.0,366.850237,0.0,0.0,0,0.0,336.2019755842259,2,0.0,0,0.0,0,YieldMax Ultra Option Income Strategy ETF
AQST,2.665,396442.0,105.651793,0.0,0.0,0,0.0,211.129733232327,2,0.0,0,0.0,0,"Aquestive Therapeutics, Inc. Common Stock"
EWM,22.965,55012.0,126.335058,0.0,0.0,0,0.0,239.1389265305083,2,0.0,0,0.0,0,iShares MSCI Malaysia ETF
SWKS,57.275,1177943.0,6746.6685325,0.0,0.0,0,0.0,340.3628730981577,2,0.0,0,0.0,0,"Skyworks Solutions, Inc."
OXM,45.55,94908.0,432.30593999999996,0.0,139.85827444368118,0,0.0,190.07860278041917,4,0.0,0,0.0,0,"Oxford Industries, Inc."
OC,135.89,141860.0,1927.73554,0.0,0.0,0,0.0,235.97033836759655,2,0.0,0,0.0,0,Owens Corning
SFL,7.765,219720.0,170.61257999999998,0.0,0.0,0,0.0,190.40041441479585,2,0.0,0,0.0,0,SFL Corporation Ltd.
AEM,123.62,2350967.0,29062.654054000002,0.0,0.0,0,0.0,0.0,0,0.0,4,0.0,4,Agnico Eagle Mines Ltd.
HPK,9.375,116135.0,108.8765625,0.0,0.0,0,0.0,241.21644803659217,2,0.0,0,0.0,0,"HighPeak Energy, Inc. Common Stock"
TOPT,22.4,83199.0,186.36576,0.0,0.0,0,0.0,350.0,2,0.0,0,0.0,0,iShares Top 20 U.S. Stocks ETF
THRM,24.13,221514.0,534.5132819999999,0.0,0.0,0,0.0,258.7169742233027,3,0.0,0,0.0,0,Gentherm Inc
SMH,190.4,2827405.0,53833.7912,0.0,0.0,0,0.0,350.0,2,0.0,0,0.0,0,VanEck Semiconductor ETF
CION,9.52,200562.0,190.935024,0.0,0.0,0,0.0,287.3619771874402,3,0.0,0,0.0,0,CION Investment Corporation
OBDC,13.705,671419.0,920.1797395,0.0,0.0,0,0.0,350.0,2,0.0,0,0.0,0,Blue Owl Capital Corporation
CECE,11.65,201410.0,234.64265,0.0,0.0,0,0.0,0.0,0,0.0,1,0.0,2,CECO ENVIRONMENTAL CORP
QDPL,34.2681,170872.0,585.5458783199999,0.0,0.0,0,0.0,249.71360958137274,2,0.0,0,0.0,0,Pacer Metaurus US Large Cap Dividend Multiplier 400 ETF
LCII,77.305,114279.0,883.4338095,0.0,0.0,0,0.0,232.87456056526605,3,0.0,0,0.0,0,LCI Industries
MEOH,28.575,161881.0,462.57495750000004,0.0,0.0,0,0.0,168.50398311309996,2,0.0,0,0.0,0,Methanex Corp
YMAG,13.74,163329.0,224.41404599999998,0.0,0.0,0,0.0,286.35117614344233,2,0.0,0,0.0,0,YieldMax Magnificent 7 Fund of Option Income ETFs
CLB,12.07,247931.0,299.252717,0.0,0.0,0,0.0,219.1306261133555,2,0.0,0,0.0,0,Core Laboratories Inc.
STRK,86.25,94030.0,811.00875,0.0,0.0,0,0.0,350.0,2,0.0,0,0.0,0,MicroStrategy Incorporated 8.00% Series A Perpetual Strike Preferred Stock
ZD,29.475,229209.0,675.5935275,200.42661789564877,200.42661789564877,4,194.68243878635965,194.68243878635965,5,0.0,0,0.0,0,"Ziff Davis, Inc. Common Stock"
IBN,33.79,2765382.0,9344.225778,0.0,0.0,0,0.0,0.0,0,0.0,3,0.0,1,ICICI Bank Limited
GL,119.94,81766.0,980.7014039999999,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,2,Globe Life Inc.
BCRX,7.8093,889634.0,694.7418796200001,0.0,0.0,0,0.0,258.8338056724114,2,0.0,0,0.0,0,BioCryst Pharmaceuticals Inc
KSPI,84.4,75375.0,636.165,0.0,0.0,0,0.0,256.1038994425534,2,0.0,0,0.0,0,Joint Stock Company Kaspi.kz American Depository Shares
CPA,87.24,42219.0,368.31855599999994,0.0,0.0,0,0.0,263.57941611517487,2,0.0,0,0.0,0,"Copa Holdings, S.A."
NMRK,10.19,236822.0,241.32161799999997,0.0,0.0,0,0.0,172.2825499175151,2,0.0,0,0.0,0,"Newmark Group, Inc. Class A Common Stock"
BBIN,62.0305,83156.0,515.8208258000001,0.0,0.0,0,0.0,208.99865990939062,2,0.0,0,0.0,0,JPMorgan BetaBuilders International Equity ETF
LGTY,14.29,2381783.0,3403.567907,0.0,0.0,0,0.0,0.0,0,-458.0,5,-350.0,3,"Logility Supply Chain Solutions, Inc. Common Stock"
PFS,15.69,146331.0,229.59333900000001,0.0,0.0,0,0.0,233.1418079405062,2,0.0,0,0.0,0,"Provident Financial Services, Inc."
BLMN,8.375,886573.0,742.5048875,0.0,0.0,0,0.0,350.0,3,0.0,0,0.0,0,"Bloomin' Brands, Inc. Common Stock"
SCHA,21.6803,4757957.0,10315.39351471,0.0,0.0,0,0.0,193.20671059425143,2,0.0,0,0.0,0,Schwab U.S Small- Cap ETF
CUZ,27.04,192823.0,521.393392,0.0,0.0,0,0.0,350.0,2,0.0,0,0.0,0,Cousins Properties Inc.
