code,name,industry,area,source
002034.SZ,旺能环境,环境保护,浙江,tushare
002035.SZ,华帝股份,家用电器,广东,tushare
002036.SZ,联创电子,元器件,江西,tushare
002037.SZ,保利联合,化工原料,贵州,tushare
002038.SZ,双鹭药业,生物制药,北京,tushare
002039.SZ,黔源电力,水力发电,贵州,tushare
002040.SZ,南京港,港口,江苏,tushare
002041.SZ,登海种业,种植业,山东,tushare
002042.SZ,华孚时尚,纺织,安徽,tushare
002043.SZ,兔宝宝,其他建材,浙江,tushare
002044.SZ,美年健康,医疗保健,浙江,tushare
002045.SZ,国光电器,元器件,广东,tushare
002046.SZ,国机精工,机械基件,河南,tushare
002047.SZ,*ST宝鹰,装修装饰,深圳,tushare
002048.SZ,宁波华翔,汽车配件,浙江,tushare
002049.SZ,紫光国微,半导体,河北,tushare
002050.SZ,三花智控,家用电器,浙江,tushare
002051.SZ,中工国际,建筑工程,北京,tushare
002052.SZ,同洲电子,家用电器,深圳,tushare
002053.SZ,云南能投,食品,云南,tushare
002054.SZ,德美化工,染料涂料,广东,tushare
002055.SZ,得润电子,元器件,深圳,tushare
002056.SZ,横店东磁,电气设备,浙江,tushare
002057.SZ,中钢天源,矿物制品,安徽,tushare
002058.SZ,*ST威尔,电器仪表,上海,tushare
002059.SZ,云南旅游,旅游景点,云南,tushare
002060.SZ,广东建工,建筑工程,广东,tushare
002061.SZ,浙江交科,建筑工程,浙江,tushare
002062.SZ,宏润建设,建筑工程,浙江,tushare
002063.SZ,远光软件,软件服务,广东,tushare
002064.SZ,华峰化学,化纤,浙江,tushare
002065.SZ,东华软件,软件服务,北京,tushare
002066.SZ,瑞泰科技,其他建材,北京,tushare
002067.SZ,景兴纸业,造纸,浙江,tushare
002068.SZ,黑猫股份,化工原料,江西,tushare
002069.SZ,獐子岛,渔业,辽宁,tushare
002072.SZ,凯瑞德,商贸代理,湖北,tushare
002073.SZ,软控股份,专用机械,山东,tushare
002074.SZ,国轩高科,电气设备,安徽,tushare
002075.SZ,沙钢股份,特种钢,江苏,tushare
002076.SZ,*ST星光,家用电器,广东,tushare
002077.SZ,大港股份,半导体,江苏,tushare
002078.SZ,太阳纸业,造纸,山东,tushare
002079.SZ,苏州固锝,电气设备,江苏,tushare
002080.SZ,中材科技,玻璃,江苏,tushare
002081.SZ,金螳螂,装修装饰,江苏,tushare
002082.SZ,万邦德,中成药,浙江,tushare
002083.SZ,孚日股份,纺织,山东,tushare
002084.SZ,海鸥住工,家居用品,广东,tushare
002085.SZ,万丰奥威,汽车配件,浙江,tushare
002086.SZ,东方海洋,渔业,山东,tushare
002088.SZ,鲁阳节能,矿物制品,山东,tushare
002090.SZ,金智科技,电气设备,江苏,tushare
002091.SZ,江苏国泰,商贸代理,江苏,tushare
002092.SZ,中泰化学,化工原料,新疆,tushare
002093.SZ,国脉科技,文教休闲,福建,tushare
002094.SZ,青岛金王,日用化工,山东,tushare
002095.SZ,生意宝,互联网,浙江,tushare
002096.SZ,易普力,化工原料,湖南,tushare
002097.SZ,山河智能,工程机械,湖南,tushare
002098.SZ,浔兴股份,服饰,福建,tushare
002099.SZ,海翔药业,化学制药,浙江,tushare
002100.SZ,天康生物,饲料,新疆,tushare
002101.SZ,广东鸿图,汽车配件,广东,tushare
002102.SZ,能特科技,化学制药,湖北,tushare
002103.SZ,广博股份,文教休闲,浙江,tushare
002104.SZ,恒宝股份,通信设备,江苏,tushare
002105.SZ,信隆健康,摩托车,深圳,tushare
002106.SZ,莱宝高科,元器件,深圳,tushare
002107.SZ,沃华医药,中成药,山东,tushare
002108.SZ,沧州明珠,塑料,河北,tushare
002109.SZ,兴化股份,化工原料,陕西,tushare
002110.SZ,三钢闽光,普钢,福建,tushare
002111.SZ,威海广泰,航空,山东,tushare
002112.SZ,三变科技,电气设备,浙江,tushare
002114.SZ,罗平锌电,铅锌,云南,tushare
002115.SZ,三维通信,互联网,浙江,tushare
002116.SZ,中国海诚,建筑工程,上海,tushare
002117.SZ,东港股份,广告包装,山东,tushare
002119.SZ,康强电子,半导体,浙江,tushare
002120.SZ,韵达股份,仓储物流,浙江,tushare
002121.SZ,科陆电子,电器仪表,深圳,tushare
002122.SZ,汇洲智能,机床制造,浙江,tushare
002123.SZ,梦网科技,互联网,辽宁,tushare
002124.SZ,天邦食品,农业综合,浙江,tushare
002125.SZ,湘潭电化,化工原料,湖南,tushare
002126.SZ,银轮股份,汽车配件,浙江,tushare
002127.SZ,南极电商,互联网,江苏,tushare
002128.SZ,电投能源,铝,内蒙,tushare
002129.SZ,TCL中环,电气设备,天津,tushare
002130.SZ,沃尔核材,电气设备,深圳,tushare
002131.SZ,利欧股份,互联网,浙江,tushare
002132.SZ,恒星科技,钢加工,河南,tushare
002133.SZ,广宇集团,全国地产,浙江,tushare
002134.SZ,天津普林,元器件,天津,tushare
002135.SZ,东南网架,钢加工,浙江,tushare
002136.SZ,安纳达,化工原料,安徽,tushare
002137.SZ,实益达,元器件,深圳,tushare
002138.SZ,顺络电子,元器件,深圳,tushare
002139.SZ,拓邦股份,元器件,深圳,tushare
002140.SZ,东华科技,建筑工程,安徽,tushare
002141.SZ,贤丰控股,农业综合,广东,tushare
002142.SZ,宁波银行,银行,浙江,tushare
002144.SZ,宏达高科,纺织,浙江,tushare
002145.SZ,中核钛白,化工原料,甘肃,tushare
002146.SZ,荣盛发展,全国地产,河北,tushare
002148.SZ,北纬科技,互联网,北京,tushare
002149.SZ,西部材料,小金属,陕西,tushare
002150.SZ,通润装备,机械基件,江苏,tushare
002151.SZ,北斗星通,通信设备,北京,tushare
002152.SZ,广电运通,IT设备,广东,tushare
002153.SZ,石基信息,软件服务,北京,tushare
002154.SZ,报喜鸟,服饰,浙江,tushare
002155.SZ,湖南黄金,黄金,湖南,tushare
002156.SZ,通富微电,半导体,江苏,tushare
002157.SZ,正邦科技,农业综合,江西,tushare
002158.SZ,汉钟精机,工程机械,上海,tushare
002159.SZ,三特索道,旅游服务,湖北,tushare
002160.SZ,常铝股份,铝,江苏,tushare
002161.SZ,远望谷,通信设备,深圳,tushare
002162.SZ,悦心健康,陶瓷,上海,tushare
002163.SZ,海南发展,装修装饰,深圳,tushare
002164.SZ,宁波东力,机械基件,浙江,tushare
002165.SZ,红宝丽,化工原料,江苏,tushare
002166.SZ,莱茵生物,中成药,广西,tushare
002167.SZ,东方锆业,小金属,广东,tushare
002168.SZ,*ST惠程,电气设备,重庆,tushare
002169.SZ,智光电气,电气设备,广东,tushare
002170.SZ,芭田股份,农药化肥,深圳,tushare
002171.SZ,楚江新材,铜,安徽,tushare
002172.SZ,澳洋健康,医疗保健,江苏,tushare
002173.SZ,创新医疗,医疗保健,浙江,tushare
002174.SZ,游族网络,互联网,福建,tushare
002175.SZ,东方智造,电器仪表,广西,tushare
002176.SZ,江特电机,小金属,江西,tushare
002177.SZ,御银股份,其他商业,广东,tushare
002178.SZ,延华智能,软件服务,上海,tushare
002179.SZ,中航光电,元器件,河南,tushare
002180.SZ,纳思达,IT设备,广东,tushare
002181.SZ,粤传媒,出版业,广东,tushare
002182.SZ,宝武镁业,小金属,江苏,tushare
002183.SZ,怡亚通,仓储物流,深圳,tushare
002184.SZ,海得控制,机械基件,上海,tushare
002185.SZ,华天科技,半导体,甘肃,tushare
002186.SZ,全聚德,酒店餐饮,北京,tushare
002187.SZ,广百股份,百货,广东,tushare
002188.SZ,中天服务,房产服务,浙江,tushare
002189.SZ,中光学,元器件,河南,tushare
002190.SZ,成飞集成,汽车配件,四川,tushare
002191.SZ,劲嘉股份,广告包装,深圳,tushare
002192.SZ,融捷股份,小金属,广东,tushare
002193.SZ,如意集团,纺织,山东,tushare
002194.SZ,武汉凡谷,通信设备,湖北,tushare
002195.SZ,岩山科技,软件服务,上海,tushare
002196.SZ,方正电机,纺织机械,浙江,tushare
002197.SZ,ST证通,IT设备,深圳,tushare
002198.SZ,嘉应制药,中成药,广东,tushare
002199.SZ,*ST东晶,元器件,浙江,tushare
002200.SZ,*ST交投,建筑工程,云南,tushare
002201.SZ,九鼎新材,玻璃,江苏,tushare
002202.SZ,金风科技,电气设备,新疆,tushare
002203.SZ,海亮股份,铜,浙江,tushare
002204.SZ,大连重工,专用机械,辽宁,tushare
002205.SZ,国统股份,水泥,新疆,tushare
002206.SZ,海利得,化纤,浙江,tushare
002207.SZ,准油股份,石油开采,新疆,tushare
002208.SZ,合肥城建,区域地产,安徽,tushare
002209.SZ,达意隆,轻工机械,广东,tushare
002210.SZ,飞马国际,环境保护,深圳,tushare
002211.SZ,ST宏达,橡胶,上海,tushare
002212.SZ,天融信,软件服务,广东,tushare
002213.SZ,大为股份,半导体,深圳,tushare
002214.SZ,*ST大立,电器仪表,浙江,tushare
002215.SZ,诺普信,农药化肥,深圳,tushare
002216.SZ,三全食品,食品,河南,tushare
002217.SZ,合力泰,元器件,福建,tushare
002218.SZ,拓日新能,新型电力,深圳,tushare
002219.SZ,新里程,医疗保健,甘肃,tushare
002221.SZ,东华能源,石油加工,江苏,tushare
002222.SZ,福晶科技,元器件,福建,tushare
002223.SZ,鱼跃医疗,医疗保健,江苏,tushare
002224.SZ,三力士,橡胶,浙江,tushare
002225.SZ,濮耐股份,其他建材,河南,tushare
002226.SZ,江南化工,化工原料,安徽,tushare
002227.SZ,奥特迅,电气设备,深圳,tushare
002228.SZ,合兴包装,广告包装,福建,tushare
002229.SZ,鸿博股份,广告包装,福建,tushare
002230.SZ,科大讯飞,软件服务,安徽,tushare
002231.SZ,*ST奥维,通信设备,辽宁,tushare
002232.SZ,启明信息,软件服务,吉林,tushare
002233.SZ,塔牌集团,水泥,广东,tushare
002234.SZ,民和股份,农业综合,山东,tushare
002235.SZ,安妮股份,造纸,福建,tushare
002236.SZ,大华股份,IT设备,浙江,tushare
002237.SZ,恒邦股份,黄金,山东,tushare
002238.SZ,天威视讯,影视音像,深圳,tushare
002239.SZ,奥特佳,汽车配件,江苏,tushare
002240.SZ,盛新锂能,小金属,四川,tushare
002241.SZ,歌尔股份,元器件,山东,tushare
002242.SZ,九阳股份,家用电器,山东,tushare
002243.SZ,力合科创,广告包装,深圳,tushare
002244.SZ,滨江集团,区域地产,浙江,tushare
002245.SZ,蔚蓝锂芯,电气设备,江苏,tushare
002246.SZ,北化股份,化工原料,四川,tushare
002247.SZ,聚力文化,其他建材,浙江,tushare
002248.SZ,华东数控,机床制造,山东,tushare
002249.SZ,大洋电机,电气设备,广东,tushare
002250.SZ,联化科技,化工原料,浙江,tushare
002251.SZ,步步高,超市连锁,湖南,tushare
002252.SZ,上海莱士,生物制药,上海,tushare
002253.SZ,*ST智胜,软件服务,四川,tushare
002254.SZ,泰和新材,化纤,山东,tushare
002255.SZ,海陆重工,专用机械,江苏,tushare
002256.SZ,兆新股份,新型电力,深圳,tushare
002258.SZ,利尔化学,农药化肥,四川,tushare
002259.SZ,升达林业,供气供热,四川,tushare
002261.SZ,拓维信息,软件服务,湖南,tushare
002262.SZ,恩华药业,化学制药,江苏,tushare
002263.SZ,大东南,塑料,浙江,tushare
002264.SZ,新华都,互联网,福建,tushare
002265.SZ,建设工业,专用机械,云南,tushare
002266.SZ,浙富控股,环境保护,浙江,tushare
002267.SZ,陕天然气,供气供热,陕西,tushare
002268.SZ,电科网安,IT设备,四川,tushare
002269.SZ,美邦服饰,服饰,上海,tushare
002270.SZ,华明装备,电气设备,山东,tushare
002271.SZ,东方雨虹,其他建材,北京,tushare
002272.SZ,川润股份,机械基件,四川,tushare
002273.SZ,水晶光电,元器件,浙江,tushare
002274.SZ,华昌化工,农药化肥,江苏,tushare
002275.SZ,桂林三金,中成药,广西,tushare
002276.SZ,万马股份,电气设备,浙江,tushare
002277.SZ,友阿股份,百货,湖南,tushare
002278.SZ,神开股份,化工机械,上海,tushare
002279.SZ,久其软件,软件服务,北京,tushare
002281.SZ,光迅科技,通信设备,湖北,tushare
002282.SZ,博深股份,机械基件,河北,tushare
002283.SZ,天润工业,汽车配件,山东,tushare
002284.SZ,亚太股份,汽车配件,浙江,tushare
002285.SZ,世联行,房产服务,深圳,tushare
002286.SZ,保龄宝,食品,山东,tushare
002287.SZ,奇正藏药,中成药,西藏,tushare
002289.SZ,*ST宇顺,元器件,深圳,tushare
002290.SZ,禾盛新材,家用电器,江苏,tushare
002291.SZ,遥望科技,广告包装,广东,tushare
002292.SZ,奥飞娱乐,影视音像,广东,tushare
002293.SZ,罗莱生活,纺织,江苏,tushare
002294.SZ,信立泰,化学制药,深圳,tushare
002295.SZ,精艺股份,铜,广东,tushare
002296.SZ,辉煌科技,通信设备,河南,tushare
002297.SZ,博云新材,航空,湖南,tushare
002298.SZ,中电鑫龙,电气设备,安徽,tushare
002299.SZ,圣农发展,农业综合,福建,tushare
002300.SZ,太阳电缆,电气设备,福建,tushare
002301.SZ,齐心集团,文教休闲,深圳,tushare
002302.SZ,西部建设,水泥,新疆,tushare
002303.SZ,美盈森,造纸,深圳,tushare
002304.SZ,洋河股份,白酒,江苏,tushare
002305.SZ,*ST南置,区域地产,湖北,tushare
002306.SZ,*ST云网,酒店餐饮,北京,tushare
002307.SZ,北新路桥,建筑工程,新疆,tushare
002309.SZ,中利集团,电气设备,江苏,tushare
002310.SZ,东方园林,环境保护,北京,tushare
002311.SZ,海大集团,饲料,广东,tushare
002312.SZ,川发龙蟒,化工原料,四川,tushare
002313.SZ,日海智能,通信设备,深圳,tushare
002314.SZ,南山控股,区域地产,深圳,tushare
002315.SZ,焦点科技,互联网,江苏,tushare
002316.SZ,ST亚联,软件服务,吉林,tushare
002317.SZ,众生药业,中成药,广东,tushare
002318.SZ,久立特材,特种钢,浙江,tushare
002319.SZ,乐通股份,染料涂料,广东,tushare
002320.SZ,海峡股份,水运,海南,tushare
002321.SZ,华英农业,农业综合,河南,tushare
002322.SZ,理工能科,软件服务,浙江,tushare
002323.SZ,雅博股份,建筑工程,山东,tushare
002324.SZ,普利特,塑料,上海,tushare
002326.SZ,永太科技,化工原料,浙江,tushare
002327.SZ,富安娜,纺织,深圳,tushare
002328.SZ,新朋股份,汽车配件,上海,tushare
002329.SZ,皇氏集团,乳制品,广西,tushare
002330.SZ,得利斯,食品,山东,tushare
002331.SZ,皖通科技,软件服务,安徽,tushare
002332.SZ,仙琚制药,化学制药,浙江,tushare
002333.SZ,罗普斯金,其他建材,江苏,tushare
002334.SZ,英威腾,电气设备,深圳,tushare
002335.SZ,科华数据,电气设备,福建,tushare
002337.SZ,赛象科技,化工机械,天津,tushare
002338.SZ,奥普光电,电器仪表,吉林,tushare
002339.SZ,积成电子,电气设备,山东,tushare
002340.SZ,格林美,小金属,深圳,tushare
002342.SZ,巨力索具,机械基件,河北,tushare
002343.SZ,慈文传媒,影视音像,江西,tushare
002344.SZ,海宁皮城,商品城,浙江,tushare
002345.SZ,潮宏基,服饰,广东,tushare
002346.SZ,柘中股份,电气设备,上海,tushare
002347.SZ,泰尔股份,机械基件,安徽,tushare
002348.SZ,高乐股份,文教休闲,广东,tushare
002349.SZ,精华制药,中成药,江苏,tushare
002350.SZ,北京科锐,电气设备,北京,tushare
002351.SZ,漫步者,IT设备,深圳,tushare
002352.SZ,顺丰控股,仓储物流,深圳,tushare
002353.SZ,杰瑞股份,化工机械,山东,tushare
002354.SZ,天娱数科,互联网,辽宁,tushare
002355.SZ,兴民智通,汽车配件,山东,tushare
002356.SZ,赫美集团,其他商业,深圳,tushare
002357.SZ,富临运业,公共交通,四川,tushare
002358.SZ,森源电气,电气设备,河南,tushare
002360.SZ,同德化工,化工原料,山西,tushare
002361.SZ,神剑股份,化工原料,安徽,tushare
002362.SZ,汉王科技,软件服务,北京,tushare
002363.SZ,隆基机械,汽车配件,山东,tushare
002364.SZ,中恒电气,电气设备,浙江,tushare
002365.SZ,永安药业,化学制药,湖北,tushare
002366.SZ,融发核电,专用机械,四川,tushare
002367.SZ,康力电梯,运输设备,江苏,tushare
002368.SZ,太极股份,软件服务,北京,tushare
002369.SZ,卓翼科技,通信设备,深圳,tushare
002370.SZ,亚太药业,化学制药,浙江,tushare
002371.SZ,北方华创,半导体,北京,tushare
002372.SZ,伟星新材,其他建材,浙江,tushare
002373.SZ,千方科技,软件服务,北京,tushare
002374.SZ,中锐股份,广告包装,山东,tushare
002375.SZ,亚厦股份,装修装饰,浙江,tushare
002376.SZ,新北洋,IT设备,山东,tushare
002377.SZ,国创高新,其他建材,湖北,tushare
002378.SZ,章源钨业,小金属,江西,tushare
002379.SZ,宏创控股,铝,山东,tushare
002380.SZ,科远智慧,软件服务,江苏,tushare
002381.SZ,双箭股份,橡胶,浙江,tushare
002382.SZ,蓝帆医疗,医疗保健,山东,tushare
002383.SZ,合众思壮,通信设备,北京,tushare
002384.SZ,东山精密,元器件,江苏,tushare
002385.SZ,大北农,饲料,北京,tushare
002386.SZ,天原股份,化工原料,四川,tushare
002387.SZ,维信诺,元器件,江苏,tushare
002388.SZ,ST新亚,元器件,浙江,tushare
002389.SZ,航天彩虹,航空,浙江,tushare
002390.SZ,信邦制药,医药商业,贵州,tushare
002391.SZ,长青股份,农药化肥,江苏,tushare
002392.SZ,北京利尔,其他建材,北京,tushare
002393.SZ,力生制药,化学制药,天津,tushare
002394.SZ,联发股份,纺织,江苏,tushare
002395.SZ,双象股份,塑料,江苏,tushare
002396.SZ,星网锐捷,通信设备,福建,tushare
002397.SZ,梦洁股份,纺织,湖南,tushare
002398.SZ,垒知集团,其他建材,福建,tushare
002399.SZ,海普瑞,化学制药,深圳,tushare
002400.SZ,省广集团,广告包装,广东,tushare
002401.SZ,中远海科,软件服务,上海,tushare
002402.SZ,和而泰,元器件,深圳,tushare
002403.SZ,爱仕达,家用电器,浙江,tushare
002404.SZ,嘉欣丝绸,纺织,浙江,tushare
002405.SZ,四维图新,软件服务,北京,tushare
002406.SZ,远东传动,汽车配件,河南,tushare
002407.SZ,多氟多,化工原料,河南,tushare
002408.SZ,齐翔腾达,化工原料,山东,tushare
002409.SZ,雅克科技,半导体,江苏,tushare
002410.SZ,广联达,软件服务,北京,tushare
002412.SZ,汉森制药,中成药,湖南,tushare
002413.SZ,雷科防务,通信设备,北京,tushare
002414.SZ,高德红外,电器仪表,湖北,tushare
002415.SZ,海康威视,IT设备,浙江,tushare
002416.SZ,爱施德,电器连锁,深圳,tushare
002418.SZ,康盛股份,家用电器,浙江,tushare
002419.SZ,天虹股份,百货,深圳,tushare
002420.SZ,毅昌科技,家用电器,广东,tushare
002421.SZ,达实智能,软件服务,深圳,tushare
002422.SZ,科伦药业,化学制药,四川,tushare
002423.SZ,中粮资本,多元金融,河南,tushare
002424.SZ,贵州百灵,中成药,贵州,tushare
002425.SZ,ST凯文,互联网,广东,tushare
