symbol,price,Volume,turnover,blue_daily,max_blue_daily,blue_days,latest_day_blue_value,blue_weekly,max_blue_weekly,blue_weeks,latest_week_blue_value,has_day_week_blue,day_heima_count,week_heima_count,day_juedi_count,week_juedi_count,has_day_heima,has_week_heima,has_day_juedi,has_week_juedi,latest_cci_daily,latest_cci_weekly,company_name
MARO,8.23,148374.0,122.111802,103.20669457212438,103.20669457212438,0,0,169.6324811762341,200.0,2,169.6324811762341,False,1,1,1,0,True,True,True,False,-171.0115307330637,-98.88946858755409,YieldMax MARA Option Income Strategy ETF
EIC,11.17,133256.0,148.84695200000002,0.0,0.0,0,0,0.0,172.10105035627015,2,172.10105035627015,False,1,1,0,1,True,True,False,True,-17.466150119991106,-99.50295508733232,Eagle Point Income Company Inc.
NTNX,51.125,2340735.0,11967.0076875,0.0,0.0,0,0,0.0,200.0,3,200.0,False,0,1,0,1,False,True,False,True,246.46452696707397,-103.2044400148723,"Nutanix, Inc. Class A Common Stock"
SITC,6.36,891966.0,567.290376,0.0,68.84940390207197,0,0,0.0,167.767714307753,2,139.24096645021578,False,0,1,1,1,False,True,True,True,-108.44046668606623,-116.60637599597344,SITE Centers Corp. Common Shares
DJTWW,7.5,455730.0,341.7975,0.0,78.19157464682638,0,0,0.0,200.0,2,200.0,False,0,1,1,1,False,True,True,True,295.6130108265527,-3.4527878977798716,Trump Media & Technology Group Corp. Warrants
SPGC,3.0,1611649.9333,483.49497999,0.0,22.758001895627398,0,0,200.0,200.0,2,200.0,False,0,0,0,1,False,False,False,True,-65.55974027727156,-113.52461300842793,"Sacks Parente Golf, Inc. Common Stock"
LEGN,21.26,800967.0,1702.8558420000002,83.14067730106333,83.14067730106333,0,0,150.63532082789717,150.63532082789717,3,150.63532082789717,False,0,0,0,1,False,False,False,True,-94.48180500043169,-165.90015282938407,Legend Biotech Corporation American Depositary Shares
AVS,10.06,2405789.0,2420.223734,0.0,0.0,0,0,0.0,200.0,4,200.0,False,0,0,0,0,False,False,False,False,138.89441041642593,43.77713383562855,Direxion Daily AVGO Bear 1X Shares
UVXY,41.02,7719198.0,31664.150196000002,71.33472725326968,74.56105788430115,0,0,160.42746240806613,160.42746240806613,4,160.42746240806613,False,0,0,1,1,False,False,True,True,-117.11497105045473,-179.11945201776243,ProShares Ultra VIX Short-Term Futures ETF
AMC,1.79,16393619.0,2934.457801,59.105269013409796,59.105269013409796,0,0,159.6889359408873,159.6889359408873,2,159.6889359408873,False,0,1,1,1,False,True,True,True,-156.1804858088756,-142.59900842243593,"AMC ENTERTAINMENT HOLDINGS, INC."
IFN,13.73,172962.0,237.47682600000002,0.0,85.79889457189584,0,0,0.0,194.5716827039327,3,194.5716827039327,False,0,0,1,1,False,False,True,True,-55.03424264031189,-142.2002632679748,"The India Fund, Inc."
HLXB,9.9,129296.0,128.00304000000003,0.0,178.03454523522666,0,0,200.0,200.0,2,200.0,False,0,0,1,1,False,False,True,True,-52.942467062143216,-244.03294821849798,Helix Acquisition Corp. II Class A Ordinary Shares
NEP,10.54,4909302.0,5174.404308,0.0,97.18803047483216,0,0,200.0,200.0,2,200.0,False,1,0,1,1,True,False,True,True,-126.36524061620632,-319.5347347829463,"NextEra Energy Partners, LP"
TPL,910.61,108870.0,9913.81107,0.0,135.29485512876795,0,0,143.02789357564023,143.02789357564023,2,143.02789357564023,False,0,0,1,0,False,False,True,False,67.57656499924408,-80.59168721102225,Texas Pacific Land Corporation
CCI,87.638,1375406.0,12053.783102800002,97.57710353913292,97.57710353913292,0,0,173.20765416366623,173.20765416366623,2,173.20765416366623,False,0,0,0,0,False,False,False,False,-96.65010293899516,-100.40958453510439,Crown Castle Inc.
CPRT,39.41,3140876.0,12378.192315999999,0.0,0.0,0,0,0.0,144.3321340914394,3,144.3321340914394,False,0,1,0,1,False,True,False,True,151.4173415148652,-83.57810852988534,Yahoo Finance
ACON,6.2,185785.0,115.1867,0.0,0.0,0,0,0.0,191.62016756864162,2,191.62016756864162,False,0,0,0,1,False,False,False,True,-55.45059327774273,-90.17747564295065,"Aclarion, Inc. Common Stock"
LABD,22.365,2034598.0,4550.378427,0.0,0.0,0,0,0.0,166.38405962637754,3,166.38405962637754,False,0,0,0,0,False,False,False,False,62.15359651124469,-88.80126681533187,Direxion Daily S&P Biotech Bear 3X Shares
APTO,1.71,670384.0,114.63566399999999,68.14401197233096,68.14401197233096,0,0,170.431817994624,170.431817994624,2,170.431817994624,False,0,1,1,1,False,True,True,True,-375.559880727797,-143.91043837141564,"Aptose Biosciences, Inc."
VICI,28.13,5712538.0,16069.369394,0.0,0.0,0,0,0.0,160.10916351222292,3,160.10916351222292,False,0,1,0,1,False,True,False,True,-0.5213424568271043,-103.30341068721448,VICI Properties Inc.
SKGR,12.02,196254.0,235.897308,0.0,88.26304175387828,0,0,172.14711647576232,172.14711647576232,2,172.14711647576232,False,1,0,1,0,True,False,True,False,14.155507842221173,-67.23342905143704,SK Growth Opportunities Corporation Class A Common Stock
TSLS,4.715,64474379.0,30399.6696985,0.0,95.92593039805314,0,0,200.0,200.0,2,200.0,False,1,0,1,1,True,False,True,True,-138.4885752353782,-195.84704320361575,Direxion Daily TSLA Bear 1X Shares
TSDD,7.1699,17612132.0,12627.72252268,0.0,93.91707459817339,0,0,200.0,200.0,2,200.0,False,1,0,1,1,True,False,True,True,-138.95918768918074,-187.970633943062,GraniteShares ETF Trust GraniteShares 2x Short TSLA Daily ETF
